record_id,date,city,ward,road_name,latitude,longitude,rainfall_mm,humidity_percent,traffic_density_vph,road_age_years,vehicle_load_tons,drainage_quality_score,risk_label
RRA-03651,2025-09-11,Mumbai,Ghatkopar Ward,LBS Marg,19.075556,72.902691,35.97,74.51,1648.9,8.0,12.89,64.75,Medium
RRA-03652,2025-02-02,Bangalore,Kengeri Ward,Mysore Road,12.91169,77.481919,10.7,50.57,936.4,10.9,26.94,33.33,Medium
RRA-03653,2025-05-23,Bangalore,Electronic City Ward,Hosur Road,12.845024,77.661732,19.25,60.28,718.0,3.2,14.2,45.63,Low
RRA-03654,2025-09-16,Delhi,Dwarka Ward,NH48 Highway,28.58683,77.046372,16.74,45.04,924.1,3.7,8.99,33.75,Low
RRA-03655,2025-05-28,Bangalore,Bellandur Ward,Sarjapur Road,12.906282,77.680937,22.88,60.19,1040.5,21.0,6.67,33.19,Medium
RRA-03656,2025-07-20,Chennai,Tambaram Ward,GST Road,12.923641,80.104189,4.57,45.53,847.4,27.5,13.23,8.73,High
RRA-03657,2025-06-20,Bangalore,Kengeri Ward,Mysore Road,12.908376,77.493204,34.02,55.03,1706.9,10.9,34.65,33.33,High
RRA-03658,2025-05-05,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.904356,77.603606,16.82,62.23,1566.0,27.2,4.49,33.99,High
RRA-03659,2025-06-13,Chennai,Koyambedu Ward,Poonamallee High Road,13.068743,80.190428,6.22,51.93,1615.7,2.5,8.88,52.88,Low
RRA-03660,2025-12-23,Delhi,Laxmi Nagar Ward,Vikas Marg,28.630847,77.272787,3.77,45.44,1066.6,9.6,7.58,24.48,Low
RRA-03661,2025-12-08,Bangalore,Whitefield Ward,Whitefield Main Road,12.970639,77.753444,3.72,48.53,2275.6,9.0,8.49,34.76,Medium
RRA-03662,2025-12-05,Mumbai,Chembur Ward,Eastern Express Highway,19.046115,72.892285,10.55,46.91,1162.1,22.7,14.44,49.17,Medium
RRA-03663,2025-08-26,Pune,Vadgaon Sheri Ward,Nagar Road,18.561737,73.907369,33.3,69.11,2512.6,27.7,5.13,20.82,Critical
RRA-03664,2025-10-29,Bangalore,Marathahalli Ward,Outer Ring Road,12.965254,77.695157,12.29,47.56,2161.2,15.6,22.62,54.34,High
RRA-03665,2025-02-16,Chennai,Sholinganallur Ward,Old Mahabalipuram Road,12.905455,80.231114,18.78,58.46,734.7,8.9,3.96,46.95,Low
RRA-03666,2025-08-31,Delhi,Nangloi Ward,Rohtak Road,28.676073,77.05215,26.19,54.85,814.2,7.7,6.66,55.52,Low
RRA-03667,2025-09-25,Chennai,Teynampet Ward,Anna Salai,13.052618,80.238612,25.08,63.88,1900.1,26.0,5.52,24.53,High
RRA-03668,2025-08-25,Bangalore,Peenya Ward,Tumkur Road,13.027106,77.524242,22.28,62.99,2318.7,7.4,14.35,84.46,Medium
RRA-03669,2025-10-22,Delhi,Laxmi Nagar Ward,Vikas Marg,28.62001,77.26778,12.65,52.28,,9.6,7.24,24.48,Medium
RRA-03670,2025-05-14,Mumbai,Chembur Ward,Eastern Express Highway,19.053365,72.891668,40.37,62.3,1297.5,22.7,9.03,49.17,High
RRA-03671,2025-08-05,Chennai,Neelankarai Ward,East Coast Road,12.965469,80.254524,15.78,63.78,957.2,26.6,6.98,44.7,High
RRA-03672,2025-12-27,Delhi,Nizamuddin Ward,Mathura Road,28.585029,77.253443,12.72,44.99,1375.4,15.6,11.16,61.4,Medium
RRA-03673,2025-08-19,Chennai,Neelankarai Ward,East Coast Road,12.957845,80.257676,15.34,,,26.6,11.17,44.7,Medium
RRA-03674,2025-03-25,Bangalore,Marathahalli Ward,Outer Ring Road,12.952639,77.700975,8.97,,1882.2,15.6,15.45,54.34,Medium
RRA-03675,2025-10-16,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.90289,77.599863,7.35,52.66,2993.4,27.2,20.1,33.99,Critical
RRA-03676,2025-02-19,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.414277,78.473523,16.91,57.02,985.5,22.2,9.89,26.42,Medium
RRA-03677,2025-06-10,Bangalore,Electronic City Ward,Hosur Road,12.85819,77.668934,23.87,67.29,,3.2,14.75,45.63,Medium
RRA-03678,2025-06-23,Delhi,Laxmi Nagar Ward,Vikas Marg,28.631683,77.273718,35.53,66.25,989.6,9.6,7.05,24.48,Medium
RRA-03679,2025-01-03,Delhi,Laxmi Nagar Ward,Vikas Marg,28.627824,77.28145,6.07,42.6,803.6,9.6,14.39,24.48,Low
RRA-03680,2025-03-22,Mumbai,Andheri Ward,Western Express Highway,19.118003,72.845413,31.27,,1138.2,18.2,8.98,59.23,Medium
RRA-03681,2025-09-05,Delhi,Azadpur Ward,GT Karnal Road,28.71463,77.167762,20.61,49.73,1429.6,8.5,4.75,55.67,Low
RRA-03682,2025-10-23,Chennai,Koyambedu Ward,Poonamallee High Road,13.070692,80.200588,41.91,,765.1,2.5,17.85,52.88,Medium
RRA-03683,2025-05-15,Bangalore,Whitefield Ward,Whitefield Main Road,12.970095,77.748842,11.53,48.66,669.7,9.0,10.05,34.76,Low
RRA-03684,2025-03-01,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.589925,77.169286,11.44,52.45,929.3,27.2,14.78,32.72,High
RRA-03685,2025-11-28,Delhi,Nangloi Ward,Rohtak Road,28.679379,77.052864,24.14,60.33,592.5,7.7,11.4,55.52,Low
RRA-03686,2025-11-23,Chennai,Koyambedu Ward,Poonamallee High Road,13.070188,80.203002,29.56,63.75,1020.3,2.5,5.33,52.88,Low
RRA-03687,2025-09-09,Chennai,Sholinganallur Ward,Old Mahabalipuram Road,12.899245,80.233864,21.01,56.35,294.6,8.9,6.58,46.95,Low
RRA-03688,2025-10-23,Mumbai,Andheri Ward,Western Express Highway,19.122223,72.847993,20.02,61.57,1646.4,18.2,23.85,59.23,High
RRA-03689,2025-04-02,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.423612,78.432587,,55.94,1487.8,24.5,7.38,34.45,Medium
RRA-03690,2025-11-27,Hyderabad,Uppal Ward,Uppal Road,17.398194,78.561632,5.67,47.87,1010.8,22.8,20.53,33.72,Medium
RRA-03691,2025-07-23,Bangalore,HAL Ward,Old Airport Road,12.96294,77.642829,34.27,65.55,2958.8,5.6,11.85,58.83,High
RRA-03692,2025-09-20,Pune,Vadgaon Sheri Ward,Nagar Road,18.558536,73.913228,13.47,,1258.1,27.7,16.39,20.82,High
RRA-03693,2025-05-02,Mumbai,Chembur Ward,Eastern Express Highway,19.047471,72.893052,29.12,61.29,425.7,22.7,5.7,49.17,Medium
RRA-03694,2025-10-17,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.892629,77.590529,15.78,57.13,459.9,27.2,7.87,33.99,Medium
RRA-03695,2025-06-30,Delhi,Laxmi Nagar Ward,Vikas Marg,28.624478,77.270593,47.93,65.94,2262.8,9.6,15.47,24.48,Critical
RRA-03696,2025-09-25,Bangalore,Peenya Ward,Tumkur Road,13.027462,77.524322,10.66,63.33,2932.6,7.4,11.05,84.46,Medium
RRA-03697,2025-08-23,Delhi,Dwarka Ward,NH48 Highway,28.592428,77.053475,29.61,76.67,642.1,3.7,21.5,33.75,Medium
RRA-03698,2025-06-20,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.421333,78.469377,41.71,65.57,,22.2,12.65,26.42,High
RRA-03699,2025-06-17,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.44868,73.871988,32.97,63.95,1036.4,27.9,,10.35,Critical
RRA-03700,2025-03-09,Delhi,Nizamuddin Ward,Mathura Road,28.595329,77.248005,9.59,36.98,1792.5,15.6,5.65,61.4,Low
RRA-03701,2025-10-17,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.411618,78.469852,16.92,49.38,1394.5,22.2,12.99,26.42,High
RRA-03702,2025-08-16,Bangalore,HAL Ward,Old Airport Road,12.962282,77.640954,28.77,55.53,1032.5,5.6,12.96,58.83,Low
RRA-03703,2025-01-04,Bangalore,Kengeri Ward,Mysore Road,12.913678,77.479945,5.93,46.88,903.9,10.9,9.44,33.33,Low
RRA-03704,2025-06-10,Mumbai,Malad Ward,Link Road,19.196765,72.841439,63.04,85.05,995.8,27.8,7.27,34.41,Critical
RRA-03705,2025-08-05,Pune,Baner Ward,Baner Road,18.560412,73.784373,41.39,78.35,832.6,6.4,10.98,70.82,Medium
RRA-03706,2025-02-17,Delhi,Azadpur Ward,GT Karnal Road,28.717312,77.175867,11.54,48.96,1932.4,8.5,8.94,55.67,Low
RRA-03707,2025-02-20,Bangalore,Marathahalli Ward,Outer Ring Road,12.953463,77.709959,13.24,52.31,6075.142574010423,15.6,4.3,54.34,Medium
RRA-03708,2025-03-14,Chennai,Neelankarai Ward,East Coast Road,12.954829,80.269067,12.3,50.26,1040.3,26.6,17.47,44.7,High
RRA-03709,2025-12-22,Bangalore,HAL Ward,Old Airport Road,12.955209,77.655598,4.51,49.19,2280.7,5.6,10.56,58.83,Low
RRA-03710,2025-05-20,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.899066,77.59386,17.06,53.58,1917.4,27.2,15.04,33.99,Critical
RRA-03711,2025-06-09,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.890992,77.595031,21.98,54.37,338.6,27.2,8.65,33.99,Medium
RRA-03712,2025-03-31,Hyderabad,Uppal Ward,Uppal Road,17.394817,78.560968,23.4,57.52,1448.2,22.8,18.65,33.72,High
RRA-03713,2025-03-04,Pune,Vadgaon Sheri Ward,Nagar Road,18.553316,73.908972,6.57,52.96,1396.9,27.7,8.32,20.82,High
RRA-03714,2025-09-04,Hyderabad,Gachibowli Ward,Outer Ring Road,17.43887,78.376378,25.44,57.86,326.6,11.2,8.23,21.41,Low
RRA-03715,2025-08-13,Mumbai,Ghatkopar Ward,LBS Marg,19.091372,72.911315,45.32,61.9,669.2,8.0,22.6,64.75,Medium
RRA-03716,2025-11-04,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.895954,77.607397,9.91,58.79,451.0,27.2,22.07,33.99,High
RRA-03717,2025-03-01,Bangalore,HAL Ward,Old Airport Road,12.959574,77.643435,6.71,46.13,1549.5,5.6,22.57,58.83,Low
RRA-03718,2025-12-07,Bangalore,Whitefield Ward,Whitefield Main Road,12.977055,77.749854,,47.78,2148.3,9.0,10.02,34.76,Medium
RRA-03719,2025-05-17,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.426949,78.476294,20.03,48.8,1090.1,22.2,19.08,26.42,High
RRA-03720,2025-08-07,Chennai,Tambaram Ward,GST Road,12.921599,80.102937,9.44,59.34,456.1,27.5,,8.73,High
RRA-03721,2025-08-25,Bangalore,Marathahalli Ward,Outer Ring Road,12.951835,77.702445,23.89,62.29,1448.9,15.6,4.92,54.34,Medium
RRA-03722,2025-05-27,Mumbai,Malad Ward,Link Road,19.185554,72.848827,45.43,86.95,543.1,27.8,8.56,34.41,Critical
RRA-03723,2025-07-29,Pune,Baner Ward,Baner Road,18.560711,73.782607,37.27,71.58,1664.4,6.4,17.37,70.82,Medium
RRA-03724,2025-01-29,Chennai,Neelankarai Ward,East Coast Road,12.95827,80.260854,5.61,44.78,2371.4,26.6,13.35,44.7,High
RRA-03725,2025-08-12,Pune,Baner Ward,Baner Road,18.557578,73.792966,30.06,,1340.6,6.4,2.0,70.82,Low
RRA-03726,2025-02-09,Bangalore,Whitefield Ward,Whitefield Main Road,12.971402,77.756511,14.14,53.0,1415.2,9.0,16.64,34.76,Medium
RRA-03727,2025-08-07,Delhi,Nizamuddin Ward,Mathura Road,28.583753,77.2611,37.46,74.41,3248.5,15.6,6.72,61.4,Critical
RRA-03728,2025-08-19,Chennai,Neelankarai Ward,East Coast Road,12.95892,80.26957,16.48,46.81,2228.8,26.6,8.17,44.7,High
RRA-03729,2025-05-25,Mumbai,Andheri Ward,Western Express Highway,19.114343,72.852098,47.03,76.57,1177.4,18.2,5.72,59.23,High
RRA-03730,2025-10-18,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.421943,78.472787,7.17,46.09,1647.1,22.2,12.43,26.42,High
RRA-03731,2025-07-28,Delhi,Laxmi Nagar Ward,Vikas Marg,28.633449,77.277801,45.38,67.57,1224.6,9.6,27.96,24.48,High
RRA-03732,2025-04-03,Delhi,Dwarka Ward,NH48 Highway,28.581125,77.039251,24.71,43.38,968.1,3.7,10.56,33.75,Low
RRA-03733,2025-12-23,Mumbai,Malad Ward,Link Road,19.191747,72.843523,24.29,57.48,2276.0,27.8,13.12,34.41,Critical
RRA-03734,2025-08-08,Mumbai,Vashi Ward,Sion Panvel Highway,19.086303,72.993963,44.12,74.67,,15.5,6.32,64.06,High
RRA-03735,2025-03-07,Pune,Baner Ward,Baner Road,18.551957,73.791589,4.04,41.33,2431.9,6.4,6.33,70.82,Low
RRA-03736,2025-08-08,Pune,Baner Ward,Baner Road,18.556683,73.78253,31.27,56.8,2351.9,6.4,9.08,70.82,Medium
RRA-03737,2025-04-23,Mumbai,Ghatkopar Ward,LBS Marg,19.082806,72.905328,27.33,73.23,663.4,8.0,17.58,64.75,Medium
RRA-03738,2025-07-16,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.901973,77.599279,46.11,79.11,2911.2,27.2,7.85,33.99,Critical
RRA-03739,2025-01-02,Bangalore,Electronic City Ward,Hosur Road,12.842171,77.656808,15.29,61.96,1387.4,3.2,6.61,45.63,Low
RRA-03740,2025-03-10,Chennai,Neelankarai Ward,East Coast Road,12.950256,80.252515,8.91,54.06,1207.3,26.6,30.11,44.7,High
RRA-03741,2025-10-21,Mumbai,Chembur Ward,Eastern Express Highway,19.046195,72.903843,16.32,57.48,779.1,22.7,8.76,49.17,Medium
RRA-03742,2025-10-15,Bangalore,Marathahalli Ward,Outer Ring Road,12.960939,77.698747,11.3,60.01,1197.2,15.6,9.94,54.34,Medium
RRA-03743,2025-04-15,Mumbai,Malad Ward,Link Road,19.186564,72.846358,23.83,66.06,1345.8,27.8,28.77,34.41,Critical
RRA-03744,2025-04-17,Chennai,Neelankarai Ward,East Coast Road,12.969877,80.251099,18.45,51.01,683.3,26.6,21.22,44.7,High
RRA-03745,2025-06-05,Hyderabad,Gachibowli Ward,Outer Ring Road,17.447789,78.368991,19.77,55.41,1377.8,11.2,16.99,21.41,Medium
RRA-03746,2025-03-19,Pune,Bibwewadi Ward,Pune Satara Road,18.467214,73.858272,4.35,54.0,1704.0,27.2,12.68,53.6,High
RRA-03747,2025-01-19,Delhi,Laxmi Nagar Ward,Vikas Marg,28.637015,77.271716,10.54,53.79,747.0,9.6,8.97,24.48,Low
RRA-03748,2025-09-24,Delhi,Azadpur Ward,GT Karnal Road,28.715687,77.169431,13.45,43.52,1164.1,8.5,12.59,55.67,Low
RRA-03749,2025-02-20,Chennai,Sholinganallur Ward,Old Mahabalipuram Road,12.912481,80.231932,7.95,44.11,851.2,8.9,35.87,46.95,Medium
RRA-03750,2025-05-25,Pune,Baner Ward,Baner Road,18.554145,73.78958,25.73,59.49,1110.8,6.4,16.28,70.82,Low
RRA-03751,2025-01-15,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.591318,77.155863,,54.12,790.8,27.2,9.34,32.72,Medium
RRA-03752,2025-08-18,Delhi,Nizamuddin Ward,Mathura Road,28.592494,77.254351,32.21,65.71,707.0,15.6,12.28,61.4,Medium
RRA-03753,2025-04-04,Delhi,Azadpur Ward,GT Karnal Road,28.705866,77.175874,5.29,49.24,2305.5,8.5,2.42,55.67,Low
RRA-03754,2025-09-01,Bangalore,Marathahalli Ward,Outer Ring Road,12.960612,77.706104,26.68,67.39,,15.6,17.48,54.34,High
RRA-03755,2025-02-10,Chennai,Neelankarai Ward,East Coast Road,12.967378,80.260203,10.56,52.42,5445.373644295817,26.6,7.99,44.7,Medium
RRA-03756,2025-08-13,Mumbai,Chembur Ward,Eastern Express Highway,19.049489,72.908598,41.18,66.76,1025.0,22.7,20.18,49.17,Critical
RRA-03757,2025-02-04,Bangalore,Electronic City Ward,Hosur Road,12.8488,77.654401,4.8,,1717.0,3.2,5.77,45.63,Low
RRA-03758,2025-06-09,Bangalore,Marathahalli Ward,Outer Ring Road,12.952071,77.695075,34.78,60.63,1836.5,15.6,9.99,54.34,Medium
RRA-03759,2025-06-25,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.410016,78.428929,25.64,57.3,1406.1,24.5,20.24,34.45,Critical
RRA-03760,2025-07-14,Chennai,Neelankarai Ward,East Coast Road,12.95528,80.248265,13.87,58.23,940.0,26.6,10.07,44.7,High
RRA-03761,2025-10-19,Pune,Vadgaon Sheri Ward,Nagar Road,18.558775,73.919798,7.91,51.64,1062.2,27.7,12.07,20.82,High
RRA-03762,2025-02-02,Hyderabad,Uppal Ward,Uppal Road,17.41733,78.55762,4.58,48.76,678.3,22.8,18.13,33.72,Medium
RRA-03763,2025-09-06,Pune,Bibwewadi Ward,Pune Satara Road,18.466355,73.869905,16.61,61.71,1212.9,27.2,8.49,53.6,High
RRA-03764,2025-08-17,Hyderabad,Gachibowli Ward,Outer Ring Road,17.440554,78.378363,36.25,64.86,769.6,11.2,19.21,21.41,Medium
RRA-03765,2025-10-25,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.418695,78.42513,13.54,57.29,477.7,24.5,10.45,34.45,Medium
RRA-03766,2025-10-11,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.424784,78.474049,15.12,64.52,690.6,22.2,15.69,26.42,High
RRA-03767,2025-05-07,Bangalore,Marathahalli Ward,Outer Ring Road,12.960377,77.69945,13.73,58.34,1376.4,15.6,7.77,54.34,Medium
RRA-03768,2025-11-09,Mumbai,Andheri Ward,Western Express Highway,19.118946,72.842502,9.81,55.59,652.3,18.2,22.65,59.23,Medium
RRA-03769,2025-02-17,Pune,Bibwewadi Ward,Pune Satara Road,18.469301,73.85696,12.79,46.79,1538.3,27.2,10.73,53.6,High
RRA-03770,2025-02-13,Bangalore,Whitefield Ward,Whitefield Main Road,12.964789,77.747095,12.21,48.08,3138.5,9.0,13.85,34.76,High
RRA-03771,2025-06-11,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.462229,73.852816,36.4,60.06,1431.7,27.9,4.35,10.35,Critical
RRA-03772,2025-10-27,Delhi,Nangloi Ward,Rohtak Road,28.673225,77.058118,9.66,48.53,964.2,7.7,6.39,55.52,Low
RRA-03773,2025-05-24,Mumbai,Thane Ward,Ghodbunder Road,19.225772,72.967545,45.08,66.3,650.2,18.8,7.8,60.54,Medium
RRA-03774,2025-03-16,Mumbai,Malad Ward,Link Road,19.187109,72.842883,16.92,53.11,1484.5,27.8,5.71,34.41,High
RRA-03775,2025-10-05,Chennai,Teynampet Ward,Anna Salai,13.038452,80.244795,38.7,67.26,921.5,26.0,19.84,24.53,Critical
RRA-03776,2025-03-26,Bangalore,Electronic City Ward,Hosur Road,12.839262,77.665845,4.45,41.05,348.3,3.2,14.34,45.63,Low
RRA-03777,2025-03-19,Delhi,Dhaula Kuan Ward,Outer Ring Road,28.591664,77.160029,7.36,57.67,2036.7,27.2,15.36,32.72,High
RRA-03778,2025-03-18,Bangalore,Bellandur Ward,Sarjapur Road,12.931559,77.699547,3.47,39.19,100.0,21.0,18.51,33.19,Medium
RRA-03779,2025-03-12,Hyderabad,Banjara Hills Ward,Banjara Hills Road No 12,17.419696,78.442434,7.81,51.77,2147.4,24.5,12.79,34.45,High
RRA-03780,2025-06-05,Hyderabad,Uppal Ward,Uppal Road,17.403563,78.554317,18.5,71.07,1842.7,22.8,16.04,33.72,High
RRA-03781,2025-05-06,Chennai,Neelankarai Ward,East Coast Road,12.950652,80.250458,15.05,,1127.7,26.6,13.1,44.7,High
RRA-03782,2025-04-27,Hyderabad,Uppal Ward,Uppal Road,17.408032,78.556094,7.98,,1892.6,22.8,2.82,33.72,Medium
RRA-03783,2025-04-15,Chennai,Neelankarai Ward,East Coast Road,12.96363,80.260226,13.18,49.16,751.3,26.6,10.44,44.7,Medium
RRA-03784,2025-10-10,Chennai,Tambaram Ward,GST Road,12.92672,80.101986,34.53,72.34,1179.7,27.5,19.73,8.73,Critical
RRA-03785,2025-11-02,Mumbai,Vashi Ward,Sion Panvel Highway,19.074328,73.001702,20.15,58.98,1950.8,15.5,10.25,64.06,Medium
RRA-03786,2025-11-23,Chennai,Neelankarai Ward,East Coast Road,12.959961,80.247532,35.62,70.31,2333.1,26.6,9.36,44.7,Critical
RRA-03787,2025-05-08,Pune,Baner Ward,Baner Road,18.560233,73.790939,22.49,52.3,864.9,6.4,14.26,70.82,Low
RRA-03788,2025-03-09,Bangalore,Kengeri Ward,Mysore Road,12.904042,77.485677,6.35,,670.9,10.9,18.71,33.33,Low
RRA-03789,2025-04-02,Chennai,Neelankarai Ward,East Coast Road,12.961963,80.259196,9.48,40.68,829.3,26.6,13.03,44.7,Medium
RRA-03790,2025-05-28,Mumbai,Ghatkopar Ward,LBS Marg,19.08968,72.901863,46.09,74.46,249.1,8.0,10.91,64.75,Medium
RRA-03791,2025-01-23,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.446599,73.857964,14.93,53.77,407.2,27.9,8.83,10.35,Medium
RRA-03792,2025-01-12,Chennai,Teynampet Ward,Anna Salai,13.042443,80.248143,3.04,48.75,3740.0,26.0,14.55,24.53,Critical
RRA-03793,2025-08-10,Pune,Vadgaon Sheri Ward,Nagar Road,18.570038,73.912708,36.34,66.68,2635.0,27.7,6.44,20.82,Critical
RRA-03794,2025-09-17,Bangalore,Bannerghatta Ward,Bannerghatta Road,12.895019,77.59792,12.61,54.61,2158.5,27.2,10.17,33.99,High
RRA-03795,2025-02-28,Bangalore,Kengeri Ward,Mysore Road,12.909659,77.470888,6.2,50.47,2300.9,10.9,7.57,33.33,Medium
RRA-03796,2025-12-06,Delhi,Nangloi Ward,Rohtak Road,28.686478,77.054725,,43.03,1949.9,7.7,10.24,55.52,Low
RRA-03797,2025-05-28,Delhi,Nangloi Ward,Rohtak Road,28.681358,77.058207,19.26,58.97,1948.9,7.7,10.36,55.52,Medium
RRA-03798,2025-12-16,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.427397,78.460105,11.57,36.99,,22.2,14.73,26.42,Medium
RRA-03799,2025-02-10,Bangalore,Marathahalli Ward,Outer Ring Road,12.955073,77.69595,3.34,50.44,261.3,15.6,29.67,54.34,Medium
RRA-03800,2025-01-03,Mumbai,Chembur Ward,Eastern Express Highway,19.05017,72.904989,6.99,49.4,2070.1,22.7,,49.17,High
RRA-03801,2025-02-28,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.462236,73.862897,11.95,57.41,1612.1,27.9,5.66,10.35,High
RRA-03802,2025-02-28,Delhi,Nangloi Ward,Rohtak Road,28.684482,77.055247,4.84,41.43,923.5,7.7,22.41,55.52,Low
RRA-03803,2025-09-07,Delhi,Azadpur Ward,GT Karnal Road,28.704298,77.183206,20.91,55.89,770.4,8.5,18.57,55.67,Medium
RRA-03804,2025-08-23,Bangalore,Electronic City Ward,Hosur Road,12.841292,77.660383,31.47,64.97,686.7,3.2,14.36,45.63,Low
RRA-03805,2025-02-23,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.417636,78.474274,6.85,59.17,2509.2,22.2,7.03,26.42,High
RRA-03806,2025-07-15,Delhi,Nangloi Ward,Rohtak Road,28.679228,77.060732,40.46,78.66,680.7,7.7,7.85,55.52,Medium
RRA-03807,2025-04-08,Chennai,Neelankarai Ward,East Coast Road,12.968108,80.264169,6.42,31.96,1374.1,26.6,7.23,44.7,Medium
RRA-03808,2025-06-07,Mumbai,Thane Ward,Ghodbunder Road,19.246463,72.977999,55.13,80.84,1989.4,18.8,21.88,60.54,Critical
RRA-03809,2025-04-14,Mumbai,Andheri Ward,Western Express Highway,19.126973,72.842851,17.78,49.08,1269.0,18.2,15.09,59.23,Medium
RRA-03810,2025-01-08,Bangalore,Electronic City Ward,Hosur Road,12.844162,77.660293,10.15,55.3,1265.6,3.2,10.2,45.63,Low
RRA-03811,2025-05-31,Bangalore,Marathahalli Ward,Outer Ring Road,12.951764,77.714988,24.65,52.88,747.0,15.6,12.77,54.34,Medium
RRA-03812,2025-07-25,Hyderabad,Uppal Ward,Uppal Road,17.412696,78.553183,51.37,84.92,1470.3,22.8,22.54,33.72,Critical
RRA-03813,2025-02-17,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.414758,78.475103,5.81,50.11,828.8,22.2,17.48,26.42,Medium
RRA-03814,2025-12-03,Chennai,Tambaram Ward,GST Road,12.933519,80.105899,28.24,70.67,524.1,27.5,17.46,8.73,Critical
RRA-03815,2025-10-13,Bangalore,HAL Ward,Old Airport Road,12.959419,77.656829,24.08,50.83,1038.8,5.6,10.21,58.83,Low
RRA-03816,2025-05-15,Delhi,Azadpur Ward,GT Karnal Road,28.709431,77.16826,11.79,58.19,,8.5,15.91,55.67,Medium
RRA-03817,2025-05-26,Chennai,Koyambedu Ward,Poonamallee High Road,13.064647,80.197234,13.41,45.95,2061.4,2.5,15.0,52.88,Low
RRA-03818,2025-11-24,Mumbai,Chembur Ward,Eastern Express Highway,19.042225,72.890418,10.6,52.61,942.1,22.7,12.33,49.17,Medium
RRA-03819,2025-08-20,Mumbai,Ghatkopar Ward,LBS Marg,19.100357,72.908969,36.94,69.2,1029.0,8.0,14.74,64.75,Medium
RRA-03820,2025-12-17,Pune,Baner Ward,Baner Road,18.553391,73.778842,4.42,39.63,410.1,6.4,7.99,70.82,Low
RRA-03821,2025-04-08,Bangalore,Marathahalli Ward,Outer Ring Road,12.957126,77.69509,4.8,51.03,1427.9,15.6,7.14,54.34,Low
RRA-03822,2025-06-03,Mumbai,Malad Ward,Link Road,19.191998,72.850947,61.28,80.3,4253.067873309111,27.8,25.76,34.41,Critical
RRA-03823,2025-10-06,Chennai,Neelankarai Ward,East Coast Road,12.964786,80.253993,58.74,86.55,701.1,26.6,12.51,44.7,Critical
RRA-03824,2025-04-03,Pune,Katraj Ward,Katraj Dehu Road Bypass,18.461208,73.84935,7.7,59.91,1620.2,27.9,12.92,10.35,High
RRA-03825,2025-02-25,Bangalore,HAL Ward,Old Airport Road,12.959593,77.653654,5.1,52.02,1052.7,5.6,16.46,58.83,Low
RRA-03826,2025-06-11,Hyderabad,Hussain Sagar Ward,Tank Bund Road,17.420962,78.47715,19.15,57.49,1724.0,22.2,13.28,26.42,High
RRA-03827,2025-05-12,Delhi,Laxmi Nagar Ward,Vikas Marg,28.622169,77.279801,14.8,46.66,2555.6,9.6,19.04,24.48,High
RRA-03828,2025-05-10,Delhi,Laxmi Nagar Ward,Vikas Marg,28.629047,77.27132,29.29,72.23,1847.5,9.6,24.59,24.48,High
RRA-03829,2025-01-12,Hyderabad,Uppal Ward,Uppal Road,17.398395,78.559174,15.31,47.26,913.1,22.8,9.96,33.72,Medium
RRA-03830,2025-11-28,Mumbai,Vashi Ward,Sion Panvel Highway,19.070682,73.004626,5.53,59.25,1360.4,15.5,19.46,64.06,Medium
RRA-03831,2025-07-12,Delhi,Laxmi Nagar Ward,Vikas Marg,28.631328,77.278116,38.98,67.12,2404.1,9.6,18.53,24.48,Critical
RRA-03832,2025-10-02,Bangalore,Bellandur Ward,Sarjapur Road,12.922372,77.675214,10.39,43.0,1392.8,21.0,19.66,33.19,High
RRA-03833,2025-03-31,Delhi,Azadpur Ward,GT Karnal Road,28.714637,77.174491,15.02,60.33,1203.4,8.5,16.14,55.67,Medium
RRA-03834,2025-07-21,Mumbai,Bandra Ward,SV Road,19.058741,72.826851,58.71,78.37,776.1,13.0,18.69,25.17,High
RRA-03835,2025-03-02,Mumbai,Ghatkopar Ward,LBS Marg,19.084177,72.908612,23.05,59.27,1492.8,8.0,13.21,64.75,Medium
